barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,servicios_basicos_score,tamano_promedio_hogar,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
RESIDENCIAL ARAGON,1719.0,432.0,55.0,12.73,0,0,0,0,5,1,5,0,0,7.45,0.0,0.0,0.0,0.0,2.91,0.0,0,0,0,1,0.0539,-31.3715261997823,-64.1307766978515,0.14,12278.57,3085.71,0.385,1.0,0.33,3.98,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>RESIDENCIAL ARAGON</b><hr>Pob: 1719.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
RESIDENCIAL OLIVOS,971.0,311.0,4.0,1.29,1,1,0,0,3,3,118,0,1,6.879,0.0,1.03,0.0,0.0,3.09,10.3,1,0,0,1,0.1287,-31.4327587703916,-64.2106558663057,0.2,4855.0,1555.0,0.644,2.0,0.67,3.12,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>RESIDENCIAL OLIVOS</b><hr>Pob: 971.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
RESIDENCIAL SAN CARLOS,2868.0,908.0,17.0,1.87,0,0,0,0,11,7,672,2,0,7.962,0.0,0.0,0.0,1.5584999999999962,3.84,0.0,0,0,1,1,0.1822,-31.4440185024215,-64.1657393867709,0.44,6518.18,2063.64,0.414,1.0,0.33,3.16,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>RESIDENCIAL SAN CARLOS</b><hr>Pob: 2868.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
RESIDENCIAL SAN JORGE,2240.0,584.0,72.0,12.33,2,2,0,0,1,1,31,0,1,7.715,0.0,0.89,0.0,0.0,0.45,4.46,1,0,0,1,0.0701,-31.3688561270228,-64.12982377053319,0.1,22400.0,5840.0,0.701,3.0,0.67,3.84,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>RESIDENCIAL SAN JORGE</b><hr>Pob: 2240.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
RESIDENCIAL SAN ROQUE,13559.0,3398.0,501.0,14.74,8,8,0,1,12,2,90,0,2,9.515,0.0,0.59,0.74,0.0,0.89,1.48,1,1,0,1,0.0821,-31.4270382314086,-64.2472947834154,1.57,8636.31,2164.33,0.052,9.0,1.0,3.99,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>RESIDENCIAL SAN ROQUE</b><hr>Pob: 13559.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
RESIDENCIAL SANTA ANA,1547.0,474.0,13.0,2.74,0,0,0,0,17,6,0,0,1,7.345,0.0,0.0,0.0,0.0,10.99,6.46,0,0,0,1,0.2035,-31.4238461538475,-64.2149551539217,0.29,5334.48,1634.48,0.702,1.0,0.33,3.26,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>RESIDENCIAL SANTA ANA</b><hr>Pob: 1547.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
RESIDENCIAL SANTA ROSA,2741.0,713.0,43.0,6.03,6,4,2,0,7,2,0,0,1,7.916,0.333,2.19,0.0,0.0,2.55,3.65,1,0,0,1,0.1992,-31.4776887498821,-64.2053354654748,0.28,9789.29,2546.43,0.711,1.67,0.67,3.84,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>RESIDENCIAL SANTA ROSA</b><hr>Pob: 2741.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
RESIDENCIAL SUD,947.0,282.0,5.0,1.77,1,1,0,0,39,10,30,0,1,6.854,0.0,1.06,0.0,0.0,24.0,10.56,1,0,0,1,0.518,-31.4663754728897,-64.2254447512096,0.19,4984.21,1484.21,2.726,2.0,0.67,3.36,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>RESIDENCIAL SUD</b><hr>Pob: 947.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
RESIDENCIAL VELEZ SARSFIELD,3161.0,1013.0,6.0,0.59,2,2,0,0,14,5,372,0,1,8.059,0.0,0.63,0.0,0.0,4.43,3.16,1,0,0,1,0.1258,-31.4488841804524,-64.2091247187554,0.46,6871.74,2202.17,0.273,3.0,0.67,3.12,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>RESIDENCIAL VELEZ SARSFIELD</b><hr>Pob: 3161.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
RIVADAVIA,3105.0,1064.0,25.0,2.35,0,0,0,0,14,11,37,0,1,8.041,0.0,0.0,0.0,0.0,4.51,3.22,0,0,0,1,0.0835,-31.432367391206,-64.1487458501079,0.34,9132.35,3129.41,0.246,1.0,0.33,2.92,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>RIVADAVIA</b><hr>Pob: 3105.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
RIVERA INDARTE,1742.0,517.0,23.0,4.45,0,0,0,0,6,2,301,0,1,7.463,0.0,0.0,0.0,0.0,3.44,5.74,0,0,0,1,0.0637,-31.333982397703,-64.296330832545,1.08,1612.96,478.7,0.059,1.0,0.33,3.37,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>RIVERA INDARTE</b><hr>Pob: 1742.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
ROCIO,500.0,200.0,0.0,0.0,0,0,0,0,3,1,0,0,1,6.217,0.0,0.0,0.0,0.0,6.0,20.0,0,0,0,1,0.1111,-31.3681724782991,-64.28048692984187,0.0,0.0,0.0,0.0,1.0,0.33,2.5,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>ROCIO</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
ROCIO DEL SUR,500.0,200.0,0.0,0.0,0,0,0,0,4,1,0,0,0,6.217,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,1,0.1481,-31.4868760584956,-64.1912693028927,0.06,8333.33,3333.33,2.468,1.0,0.33,2.5,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>ROCIO DEL SUR</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
ROGELIO MARTINEZ,1204.0,390.0,3.0,0.77,9,9,0,0,12,7,13,0,1,7.094,0.0,4.8035,0.0,0.0,9.97,8.31,1,0,0,1,0.518,-31.4382346065369,-64.1782006713031,0.32,3762.5,1218.75,1.619,10.0,0.67,3.09,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>ROGELIO MARTINEZ</b><hr>Pob: 1204.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
ROSEDAL,2314.0,755.0,6.0,0.79,2,2,0,0,1,1,186,0,2,7.747,0.0,0.86,0.0,0.0,0.43,8.64,1,0,0,1,0.0676,-31.4339776305225,-64.2262394291001,0.34,6805.88,2220.59,0.199,3.0,0.67,3.06,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>ROSEDAL</b><hr>Pob: 2314.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
ROSEDAL ANEXO,916.0,288.0,6.0,2.08,3,3,0,0,5,3,0,0,2,6.821,0.0,3.28,0.0,0.0,5.46,21.83,1,0,0,1,0.3287,-31.4394090528371,-64.2285738840511,0.14,6542.86,2057.14,2.348,4.0,0.67,3.18,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Alta,<b>ROSEDAL ANEXO</b><hr>Pob: 916.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Alta
SACHI,1053.0,255.0,28.0,10.98,2,2,0,0,10,2,2,0,1,6.96,0.0,1.9,0.0,0.0,9.5,9.5,1,0,0,1,0.3078,-31.4537288140298,-64.2663075456171,0.15,7020.0,1700.0,2.052,3.0,0.67,4.13,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Alta,<b>SACHI</b><hr>Pob: 1053.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Alta
SAN ANTONIO,500.0,200.0,4.0,2.0,0,0,0,0,11,2,2,0,1,6.217,0.0,0.0,0.0,0.0,22.0,20.0,0,0,0,1,0.4074,-31.4744328449938,-64.1905169218078,0.2,2500.0,1000.0,2.037,1.0,0.33,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN ANTONIO</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN CAYETANO,500.0,200.0,6.0,3.0,0,0,0,0,9,9,14,0,0,6.217,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,1,0.3333,-31.4366816283972,-64.1435193646877,0.05,10000.0,4000.0,6.666,1.0,0.33,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Alta,<b>SAN CAYETANO</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Alta
SAN DANIEL,1359.0,455.0,13.0,2.86,0,0,0,1,8,11,158,0,1,7.215,0.0,0.0,6.656999999999986,0.0,5.89,7.36,0,1,0,1,0.3313,-31.4489648668651,-64.2027069336836,0.2,6795.0,2275.0,1.656,1.0,0.67,2.99,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SAN DANIEL</b><hr>Pob: 1359.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SAN FELIPE,2553.0,667.0,44.0,6.6,5,5,0,0,4,3,20,0,1,7.845,0.0,1.96,0.0,0.0,1.57,3.92,1,0,0,1,0.1651,-31.4567629225238,-64.136040573816,0.8,3191.25,833.75,0.206,6.0,0.67,3.83,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN FELIPE</b><hr>Pob: 2553.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN FERNANDO,4094.0,1612.0,65.0,4.03,4,2,2,0,9,4,246,0,0,8.318,0.5,0.98,0.0,0.0,2.2,0.0,1,0,0,1,0.1087,-31.4475771620013,-64.1904852101721,0.52,7873.08,3100.0,0.209,1.0,0.67,2.54,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN FERNANDO</b><hr>Pob: 4094.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN FRANCISCO,1123.0,362.0,2.0,0.55,1,1,0,0,6,4,133,0,0,7.025,0.0,0.89,0.0,0.0,5.34,0.0,1,0,0,1,0.1606,-31.4261196823107,-64.2113739415651,0.26,4319.23,1392.31,0.618,2.0,0.67,3.1,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN FRANCISCO</b><hr>Pob: 1123.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN IGNACIO,2787.0,755.0,82.0,10.86,1,1,0,0,17,3,181,0,1,7.933,0.0,0.36,0.0,0.0,6.1,3.59,1,0,0,1,0.1379,-31.3901313573677,-64.2483281769605,0.49,5687.76,1540.82,0.281,2.0,0.67,3.69,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN IGNACIO</b><hr>Pob: 2787.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN JAVIER,1637.0,413.0,36.0,8.72,2,2,0,0,7,1,10,0,0,7.401,0.0,1.22,0.0,0.0,4.28,0.0,1,0,0,1,0.1639,-31.4556731937559,-64.1016938389538,1.17,1399.15,352.99,0.14,3.0,0.67,3.96,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN JAVIER</b><hr>Pob: 1637.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN JOSE,548.0,200.0,2.0,1.0,1,1,0,0,15,4,146,0,1,6.308,0.0,1.82,0.0,0.0,24.0,18.25,1,0,0,1,0.5707,-31.3396643850959,-64.2892805257168,0.14,3914.29,1428.57,4.076,2.0,0.67,2.74,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN JOSE</b><hr>Pob: 548.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN LORENZO,1988.0,618.0,17.0,2.75,2,2,0,1,27,8,61,0,1,7.595,0.0,1.01,5.03,0.0,13.58,5.03,1,1,0,1,0.4895,-31.4555850114127,-64.1104826929887,0.36,5522.22,1716.67,1.36,3.0,1.0,3.22,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN LORENZO</b><hr>Pob: 1988.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN LORENZO NORTE,500.0,200.0,5.0,2.5,0,0,0,0,4,2,47,0,1,6.217,0.0,0.0,0.0,0.0,8.0,20.0,0,0,0,1,0.1481,-31.375034879287,-64.2167246301229,0.05,10000.0,4000.0,2.962,1.0,0.33,2.5,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN LORENZO NORTE</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN LUIS DE FRANCIA,500.0,200.0,4.0,2.0,1,1,0,0,6,1,19,0,0,6.217,0.0,2.0,0.0,0.0,12.0,0.0,1,0,0,1,0.361,-31.480037185052,-64.2537276188054,0.07,7142.86,2857.14,5.157,2.0,0.67,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN LUIS DE FRANCIA</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN MARCELO,500.0,200.0,0.0,0.0,0,0,0,0,14,11,8,0,0,6.217,0.0,0.0,0.0,0.0,24.0,0.0,0,0,0,1,0.4444,-31.3625836463826,-64.2356214056744,0.09,5555.56,2222.22,4.938,1.0,0.33,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN MARCELO</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN MARTIN,13157.0,4358.0,207.0,4.75,21,13,8,1,19,5,728,0,0,9.485,0.381,1.6,0.76,0.0,1.44,0.0,1,1,0,1,0.1631,-31.3938093272891,-64.196540458099,1.45,9073.79,3005.52,0.112,1.56,1.0,3.02,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN MARTIN</b><hr>Pob: 13157.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN MARTIN ANEXO,3153.0,1078.0,37.0,3.43,0,0,0,0,12,3,152,0,0,8.056,0.0,0.0,0.0,0.0,3.81,0.0,0,0,0,1,0.0706,-31.3810124729714,-64.2031139721542,0.34,9273.53,3170.59,0.208,1.0,0.33,2.92,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>SAN MARTIN ANEXO</b><hr>Pob: 3153.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
SAN MARTIN NORTE,1945.0,560.0,34.0,6.07,0,0,0,1,13,7,110,0,0,7.574,0.0,0.0,5.14,0.0,6.68,0.0,0,1,0,1,0.2953,-31.3727739384295,-64.2025244371434,0.23,8456.52,2434.78,1.284,1.0,0.67,3.47,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SAN MARTIN NORTE</b><hr>Pob: 1945.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SAN NICOLAS,2063.0,596.0,44.0,7.38,0,0,0,0,7,2,193,0,1,7.632,0.0,0.0,0.0,0.0,3.39,4.85,0,0,0,1,0.0628,-31.3806758446016,-64.1513078024304,0.22,9377.27,2709.09,0.285,1.0,0.33,3.46,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>SAN NICOLAS</b><hr>Pob: 2063.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
SAN PABLO,2190.0,672.0,25.0,3.72,0,0,0,0,15,6,69,0,1,7.692,0.0,0.0,0.0,0.0,6.85,4.57,0,0,0,1,0.1269,-31.4442248614309,-64.1609205677274,0.28,7821.43,2400.0,0.453,1.0,0.33,3.26,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN PABLO</b><hr>Pob: 2190.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN PEDRO NOLASCO,982.0,265.0,26.0,9.81,1,1,0,0,9,1,15,0,2,6.891,0.0,1.02,0.0,0.0,9.16,20.37,1,0,0,1,0.2404,-31.466073357489,-64.2402160055799,0.41,2395.12,646.34,0.586,2.0,0.67,3.71,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SAN PEDRO NOLASCO</b><hr>Pob: 982.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SAN RAFAEL,5172.0,1698.0,20.0,1.18,5,2,3,0,9,2,252,0,0,8.551,0.6,0.97,0.0,0.0,1.74,0.0,1,0,0,1,0.0995,-31.4254002097623,-64.2219912910859,0.65,7956.92,2612.31,0.153,0.75,0.67,3.05,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN RAFAEL</b><hr>Pob: 5172.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN RAMON,500.0,200.0,11.0,5.5,3,3,0,0,3,1,0,0,0,6.217,0.0,4.8035,0.0,0.0,6.0,0.0,1,0,0,1,0.4444,-31.3408780235715,-64.1007723274352,1.06,471.7,188.68,0.419,4.0,0.67,2.5,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN RAMON</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN SALVADOR,2101.0,648.0,4.0,0.62,0,0,0,0,16,9,339,0,1,7.651,0.0,0.0,0.0,0.0,7.62,4.76,0,0,0,1,0.1411,-31.4009400687718,-64.2323869269285,0.34,6179.41,1905.88,0.415,1.0,0.33,3.24,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN SALVADOR</b><hr>Pob: 2101.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN VICENTE,18145.0,5733.0,291.0,5.08,34,23,11,0,42,9,272,1,1,9.806,0.324,1.87,0.0,0.55,2.31,0.55,1,0,1,1,0.2118,-31.4243205159937,-64.1539750599537,2.6,6978.85,2205.0,0.081,2.0,0.67,3.17,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN VICENTE</b><hr>Pob: 18145.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA CECILIA,1089.0,317.0,40.0,12.62,2,2,0,0,7,3,40,0,1,6.994,0.0,1.84,0.0,0.0,6.43,9.18,1,0,0,1,0.2468,-31.3576320292659,-64.2277242696327,0.13,8376.92,2438.46,1.898,3.0,0.67,3.44,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SANTA CECILIA</b><hr>Pob: 1089.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SANTA CLARA DE ASIS,1839.0,481.0,8.0,1.66,3,0,3,0,8,2,200,0,1,7.518,1.0,1.63,0.0,0.0,4.35,5.44,1,0,0,1,0.1937,-31.3807288135085,-64.1407980125362,0.2,9195.0,2405.0,0.968,0.25,0.67,3.82,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SANTA CLARA DE ASIS</b><hr>Pob: 1839.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA ISABEL ANEXO,1361.0,328.0,24.0,7.32,2,0,2,0,8,2,0,0,0,7.217,1.0,1.47,0.0,0.0,5.88,0.0,1,0,0,1,0.2109,-31.4762535311804,-64.246541585744,0.18,7561.11,1822.22,1.172,0.33,0.67,4.15,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SANTA ISABEL ANEXO</b><hr>Pob: 1361.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA ISABEL SECCION 1,3583.0,1013.0,45.0,4.44,0,0,0,1,13,6,0,0,1,8.184,0.0,0.0,2.79,0.0,3.63,2.79,0,1,0,1,0.1604,-31.4706991572602,-64.2324062857146,0.79,4535.44,1282.28,0.203,1.0,0.67,3.54,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SANTA ISABEL SECCION 1</b><hr>Pob: 3583.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA ISABEL SECCION 2,6113.0,1748.0,100.0,5.72,0,0,0,1,19,5,0,0,1,8.718,0.0,0.0,1.64,0.0,3.11,1.64,0,1,0,1,0.1123,-31.4765694987008,-64.2314214735328,0.89,6868.54,1964.04,0.126,1.0,0.67,3.5,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SANTA ISABEL SECCION 2</b><hr>Pob: 6113.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SANTA ISABEL SECCION 3,4047.0,1071.0,51.0,4.76,12,8,4,0,14,3,102,0,2,8.306,0.333,2.97,0.0,0.0,3.46,4.94,1,0,0,1,0.2702,-31.4780759649089,-64.2417721699096,0.49,8259.18,2185.71,0.551,1.8,0.67,3.78,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SANTA ISABEL SECCION 3</b><hr>Pob: 4047.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SANTA RITA,1145.0,395.0,13.0,3.29,1,1,0,1,14,5,247,0,0,7.044,0.0,0.87,6.656999999999986,0.0,12.23,0.0,1,1,0,1,0.5091,-31.4475111531909,-64.1726932933092,0.16,7156.25,2468.75,3.182,2.0,1.0,2.9,0,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SANTA RITA</b><hr>Pob: 1145.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SARGENTO CABRAL,3597.0,1060.0,78.0,7.36,1,1,0,1,9,4,34,0,1,8.188,0.0,0.28,2.78,0.0,2.5,2.78,1,1,0,1,0.1585,-31.3761553934638,-64.1930039660383,0.36,9991.67,2944.44,0.44,2.0,1.0,3.39,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SARGENTO CABRAL</b><hr>Pob: 3597.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SARMIENTO,2507.0,785.0,17.0,2.17,5,3,2,0,12,8,23,0,1,7.827,0.4,1.99,0.0,0.0,4.79,3.99,1,0,0,1,0.2268,-31.4301438218054,-64.1542666069568,0.3,8356.67,2616.67,0.756,1.33,0.67,3.19,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SARMIENTO</b><hr>Pob: 2507.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SEP,1039.0,292.0,7.0,2.4,2,2,0,0,9,6,27,0,1,6.947,0.0,1.92,0.0,0.0,8.66,9.62,1,0,0,1,0.2936,-31.4590458861221,-64.1656905708457,0.06,17316.67,4866.67,4.893,3.0,0.67,3.56,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SEP</b><hr>Pob: 1039.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SEP SEGUNDA ETAPA,2640.0,759.0,16.0,2.11,0,0,0,0,6,3,0,0,0,7.879,0.0,0.0,0.0,0.0,2.27,0.0,0,0,0,1,0.042,-31.459818195198,-64.163901564558,0.15,17600.0,5060.0,0.28,1.0,0.33,3.48,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>SEP SEGUNDA ETAPA</b><hr>Pob: 2640.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
SMATA,2291.0,599.0,2.0,0.33,4,4,0,0,4,2,79,0,2,7.737,0.0,1.75,0.0,0.0,1.75,8.73,1,0,0,1,0.1538,-31.4544018167226,-64.2235302714597,0.3,7636.67,1996.67,0.513,5.0,0.67,3.82,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SMATA</b><hr>Pob: 2291.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SOLARES DE SANTA MARIA- ALTOS DE MANANTIALES,650.0,200.0,1.0,0.5,0,0,0,0,0,0,0,0,1,6.479,0.0,0.0,0.0,0.0,0.0,15.38,0,0,0,0,0.0,-31.4605760175949,-64.2244471605241,0.0,0.0,0.0,0.0,1.0,0.0,3.25,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>SOLARES DE SANTA MARIA- ALTOS DE MANANTIALES</b><hr>Pob: 650.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
SUAREZ,2807.0,762.0,87.0,11.42,4,4,0,0,7,2,26,0,0,7.94,0.0,1.43,0.0,0.0,2.49,0.0,1,0,0,1,0.1453,-31.4386525402631,-64.2104488002246,0.35,8020.0,2177.14,0.415,5.0,0.67,3.68,1,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SUAREZ</b><hr>Pob: 2807.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
