barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,infraestructura_por_km2,outlier_flag,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
BAJO GALAN,-0.4277695156313599,-0.3433077374510758,-0.36009073871102865,-0.5689317342414386,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,1.645307030829291,2.4743103030636147,-0.20456882142082916,2.8154322270033805,0.3188888414377209,0.9865927614076936,-0.746456440641658,-0.4496412372007491,0.15793887214812205,-0.41923022653073,3.9546542692715816,2.6428988239083124,0.8817059172770567,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,2.212468646839798,-31.393145323592,-64.2020960413652,-0.3001778984285327,-0.42359533486961826,0.8009708449278927,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>BAJO GALAN</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 810.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
BAJO GENERAL PAZ,-0.3458277419882698,-0.2764951879041698,-0.3525018764419387,-0.6295531269642134,0.23487737318831833,0.37706951707628394,0.037093920871678586,-0.4889171865444709,2.0144113492490745,1.3279931659739819,-0.41610863041227925,-0.2853478608449372,0.3188888414377209,0.5353375767281446,-0.3216005588679764,0.4800294927160669,1.6885876108854572,-0.41923022653073,-0.27727181040083376,2.6428988239083124,0.36538176399856565,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,2.3764768678283055,-31.415001699413,-64.1586498297489,-0.31829378525569485,0.3663252987355811,1.1613550373980075,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>BAJO GENERAL PAZ</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1223.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
BARRANCAS DEL SUR,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.7538710388993024,-0.39148253966046764,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.12156150539144173,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6364348115113927,-31.4629669528025,-64.1843646320929,-0.3303710431404696,-0.5425588543159173,-0.19798884648049506,1,-1.1394297778614841,Anillo Denso Residencial,Baja,<b>BARRANCAS DEL SUR</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BELLA VISTA,0.32557894568295703,0.238837673764998,0.4898618354270404,0.6185343702693845,0.43154695450524927,1.0689531712988085,-0.3185713204273574,-0.4889171865444709,-0.20021456126962692,0.18167602888434883,0.9558781307608399,-0.2853478608449372,-1.0370819712844137,-0.3324608553479099,1.0457754101414936,-0.4496412372007491,0.05289435086222658,-0.41923022653073,-0.27727181040083376,-0.7435650794838864,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6326706884067385,-31.4310760948932,-64.2017610385703,-0.08882588544497436,0.39097376655477567,-0.44772876933259204,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>BELLA VISTA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4607.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BELLA VISTA OESTE,-0.22579197188156408,-0.2168020083909506,-0.19313576879105077,0.014103425180542044,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.6615949592943564,-0.5825353958420731,-0.3617126795287635,-0.2853478608449372,0.3188888414377209,-0.4192406985555155,0.09294328694032376,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.7067056084265563,0.02983297373844317,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-1.0155357813372874,-31.4325822240742,-64.2076232592013,-0.3001778984285327,0.7675974215578973,-0.4392987297426478,1,0.3229879685276647,Suburbio Popular Consolidado,Muy Baja,<b>BELLA VISTA OESTE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1828.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
BETANIA,-0.19325334990222567,-0.2452794885256974,0.08765213516527559,1.4904126361939976,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.10793848166468102,-0.39148253966046764,-0.45841659221056924,-0.2853478608449372,4.386801279604125,-1.28703913063157,0.18059559264605993,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.27207101220887286,1.8388247913400628,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.7337642803603104,-31.4568137138722,-64.0910018817445,0.1527192722505209,-0.9406919825277348,-0.487771457384827,1,1.7854057149168137,Periferia Vulnerable,Baja,<b>BETANIA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1992.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BIALET MASSE,-0.17361113297567382,-0.1844910213149879,-0.25384666694377,-0.32109721693362425,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-0.20021456126962692,-0.39148253966046764,0.2849947365308125,-0.2853478608449372,0.3188888414377209,-0.5580884476876844,0.23112456887642444,-0.4496412372007491,-0.7649522791493887,2.1876603043288454,-0.27727181040083376,-0.382649425380863,-0.05560195809900493,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.052399716640339086,-31.4525117900242,-64.1651467142123,-0.2760233826589832,0.6092950190842085,-0.12317224511974029,1,0.3229879685276647,Suburbio Popular Consolidado,Alta,<b>BIALET MASSE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2091.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BOEDO,-0.05992436227957069,-0.19763447368487103,0.763060877114277,3.9188343093827984,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.47704280008446465,-0.5825353958420731,-0.31940471773047346,-0.2853478608449372,0.3188888414377209,-1.7730062525941608,0.48067583923863544,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.6974907406622238,-0.1831352621462102,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-1.0096207307442593,-31.4319549557882,-64.1081671999376,-0.2699847537165958,1.0373659602795522,-0.4565100605721173,-1,1.7854057149168137,Periferia Vulnerable,Muy Baja,<b>BOEDO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 2664.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
BRIGADIER SAN MARTIN,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,0.43154695450524927,1.0689531712988085,-0.3185713204273574,-0.4889171865444709,1.9221352696441287,-0.009376827297256658,-0.2891847450174092,-0.2853478608449372,3.0308304668819903,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,2.839200277970605,-0.41923022653073,-0.27727181040083376,2.6428988239083124,6.7816689637327165,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,2.9486235797357554,-31.3411226022524,-64.2394604532514,-0.36660281679479395,0.28628292539132033,4.030027259526102,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>BRIGADIER SAN MARTIN</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CABANA DEL PILAR,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,0.07661367754521078,0.7548345974291654,0.18829082384900672,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,2.6428988239083124,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.1558255181761345,-31.4422675134741,-64.167683330608,-0.4028345904491182,-1.371402623246609,-0.5232478739925088,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CABANA DEL PILAR</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CABO FARINA,0.3190315400407731,0.20050260435283887,0.7934163261906365,1.2532760117196144,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-0.2924906408745728,-0.009376827297256658,0.33334669287171537,-0.2853478608449372,-1.0370819712844137,-0.5580884476876844,1.03752578136919,-0.4496412372007491,-0.7649522791493887,0.7751401212898702,-0.27727181040083376,-0.7742813053649948,-0.647455543871472,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.6665477963486269,-31.46548795914475,-64.20747572478724,0.04402395128754801,-0.14184769250764484,-0.47301888810242465,1,1.7854057149168137,Periferia Vulnerable,Baja,<b>CABO FARINA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 4574.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
CACERES,-0.41487311057857335,-0.3723328614345677,-0.2462578046746801,0.5864406917690921,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,-0.10793848166468102,-0.20042968347886214,-0.16830485416515198,2.8154322270033805,-1.0370819712844137,-0.5580884476876844,-0.6670537637082272,-0.4496412372007491,0.9532759618841883,-0.41923022653073,3.9546542692715816,0.7123840272806508,-0.647455543871472,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,1.3563995064669978,-31.4334534441777,-64.1995556046831,-0.3303710431404696,0.07907347507623799,0.886676247425659,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CACERES</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 875.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CALIFORNIA,-0.4694348242634396,-0.3986197661743339,-0.3145575650964892,0.14604410345952243,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,-0.2924906408745728,0.7548345974291654,-0.12599689236686198,-0.2853478608449372,-1.0370819712844137,0.30970998438837116,-1.054786316006539,-0.4496412372007491,0.488078796189508,-0.41923022653073,-0.27727181040083376,1.0041881731511804,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.7164985786757716,-31.4512195238216,-64.2049114948959,-0.36660281679479395,0.6178208308082879,1.6000683477246869,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CALIFORNIA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 600.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CAMINO A SAN CARLOS,-0.36566836514640305,-0.3350930797198988,0.03453009928164628,2.3480270450073704,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-0.5928003849707256,-0.4092528645737117,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.498433296585,-64.1602009421762,8.57056801793853,-1.3563700616043162,-0.5232478739925088,1,1.7854057149168137,Periferia Vulnerable,Muy Baja,<b>CAMINO A SAN CARLOS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1123.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
CAMINO A VILLA POSSE,-0.48927544742157275,-0.3986197661743339,-0.36767960098011854,-0.4779996451572765,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,-0.6615949592943564,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,2.2363197575904836,-0.41923022653073,-0.27727181040083376,0.18560075341964208,1.8289192919965909,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.0552696580946561,-31.4454314028892,-64.1016340990286,0.3338781405221423,-1.289876289205623,-0.40066104828873694,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CAMINO A VILLA POSSE</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CAMPING GRL SAN MARTIN,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,1.8289192919965909,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.3643753189019,-64.2618877279315,-0.4028345904491182,-1.371402623246609,-0.5232478739925088,1,-1.1394297778614841,Anillo Denso Residencial,Muy Baja,<b>CAMPING GRL SAN MARTIN</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
CARBO,-0.3019799648087955,-0.29182921566903347,-0.18554690652196087,0.38496371007281116,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,1.9221352696441287,-0.20042968347886214,-0.45841659221056924,-0.2853478608449372,1.6748596541598555,-0.7142921654613734,-0.15042076184265865,-0.4496412372007491,-0.7649522791493887,3.21132840609106,-0.27727181040083376,2.3603095458021155,1.0674340299671614,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,2.1678369014560404,-31.481475590577,-64.2062215826798,-0.31225515631330747,0.5435571515980564,0.9579803322906035,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CARBO</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1444.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CAROLA LORENZINI,-0.48927544742157275,-0.3986197661743339,-0.3828573255182983,-0.6562978590477905,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.38476672047951876,0.3727288850659543,-0.48863656492363355,-0.2853478608449372,0.3188888414377209,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,1.1070875298528935,1.8289192919965909,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.16048382293112595,-31.4287913300171,-64.2143267353581,-0.36056418785240657,0.049471840856446986,0.7777882360555463,1,-1.1394297778614841,Anillo Denso Residencial,Alta,<b>CAROLA LORENZINI</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
CARRARA,-0.48927544742157275,-0.3986197661743339,-0.32214642736557914,0.05689499651426544,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-0.10793848166468102,-0.39148253966046764,-0.4946805594662464,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,3.21132840609106,-0.27727181040083376,2.0285743062861448,-0.647455543871472,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,1.9527441526186533,-31.4539727871905,-64.2571015075561,-0.32433241419808223,-0.6063174444652848,1.0777571447977274,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CARRARA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CASEROS,-0.29146443453498494,-0.16915699355012426,-0.36009073871102865,-0.750795912409763,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,-0.10793848166468102,-0.009376827297256658,-0.5369885212645364,-0.2853478608449372,-1.0370819712844137,1.6981874757100581,-0.11329743236728793,-0.4496412372007491,-0.26223921299546005,-0.41923022653073,-0.27727181040083376,-0.017126337395673274,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.3186352751041535,-31.4142417872261,-64.2082520348117,-0.31829378525569485,0.7556461670459356,-0.09612586810200265,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>CASEROS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1497.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
CENTRO,5.006577167381319,7.390518694527658,3.9048498565174965,-0.2212502171549364,7.3149823005978325,5.9121387508564816,7.150398746852398,-0.4889171865444709,10.042430274879369,11.453794543599074,8.027351745617887,2.8154322270033805,1.6748596541598555,3.399072402579126,2.913285123471924,1.5026672956245644,0.30049929389326596,-0.41923022653073,0.6731126155762911,-0.38879267055708466,-0.5595442371981557,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,-0.14548561229005694,-31.4178042932322,-64.1834500355127,1.4812176395757448,0.42654903880709316,-0.5004165167697433,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>CENTRO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 28200.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
CENTRO AMERICA,0.508509491200945,0.3998449652960664,-0.13242487063833155,-0.5368380557411462,0.43154695450524927,1.0689531712988085,-0.3185713204273574,-0.4889171865444709,0.4457179959649944,-0.39148253966046764,1.4454416887124815,-0.2853478608449372,0.3188888414377209,-0.2630369807818255,1.2334544647114212,-0.4496412372007491,-0.0896660708829174,-0.41923022653073,-0.27727181040083376,-0.599198817842677,-0.42334362122541225,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6100859497788128,-31.3711168685116,-64.169598089564,0.0017535486908363716,0.2701523124023892,-0.46248133861499435,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>CENTRO AMERICA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5529.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
CERRO CHICO,-0.049012019542597436,0.04990054594792796,-0.36009073871102865,-0.8185492336881582,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,1.2762027124095074,0.3727288850659543,0.04927894936891095,-0.2853478608449372,-1.0370819712844137,1.038660667332257,0.5012999111693972,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,0.36836229741223686,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.3186352751041535,-31.3661094460602,-64.2218998049562,-0.004285080251551015,-0.5519022368796132,-0.43262494840060867,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>CERRO CHICO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2719.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
CERRO DE LAS ROSAS,0.5914432960019417,0.5564711060371738,-0.3828573255182983,-0.8970004477999843,3.1849210929422824,1.0689531712988085,4.660742057759147,-0.4889171865444709,-0.01566240205973512,1.1369403097923763,1.3124738087749985,2.8154322270033805,0.3188888414377209,0.2055741725392445,1.3087323272587001,2.291028074594024,1.6285621701506596,-0.41923022653073,3.9546542692715816,-0.7589231924244405,-0.4394400576585547,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,0.7380078535595104,-31.3721205657055,-64.2338114049795,0.9739728084152045,-0.8525475020551081,-0.4666963584099665,1,0.3229879685276647,Suburbio Popular Consolidado,Muy Alta,<b>CERRO DE LAS ROSAS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5947.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CERRO NORTE,0.47775652530583856,0.2853874009083341,0.4367397995434111,0.4420191385177757,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,0.5379940755699403,-0.39148253966046764,0.10367490025242669,-0.2853478608449372,-1.0370819712844137,-0.7837160400274579,1.204580764008355,-0.4496412372007491,-0.4873346157509505,-0.41923022653073,-0.27727181040083376,-0.5577319129031807,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.7810846851045355,-31.3209690442071,-64.2768733858269,0.15875790119290828,-0.22193183954444096,-0.4912839738806371,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>CERRO NORTE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5374.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
CERVECEROS,0.1839168963338861,0.09097383460381275,-0.2766132537510397,-0.6473829483532648,0.43154695450524927,1.0689531712988085,-0.3185713204273574,1.901887855657992,-0.01566240205973512,-0.39148253966046764,-0.1380848814520877,-0.2853478608449372,0.3188888414377209,-0.5928003849707256,0.8715020023265605,-0.4496412372007491,0.19545477260737049,0.9823824647473259,-0.27727181040083376,-0.6084136856070096,-0.32924137746242593,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.013203571755063885,-31.4645962351559,-64.1590022913468,-0.1673280616960103,0.6142501747082592,-0.318819413936362,1,0.3229879685276647,Suburbio Popular Consolidado,Alta,<b>CERVECEROS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3893.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
CHATEAU CARRERAS,-0.26626684312415577,-0.22665959766836297,-0.3828573255182983,-0.8203322158270634,1.6115644424068347,0.7230113441875463,2.1710853686658944,-0.4889171865444709,0.3534419163600485,-0.009376827297256658,0.133894872965491,2.8154322270033805,-1.0370819712844137,0.03201448612403339,-0.02976994104770539,1.9154410997076308,2.839200277970605,-0.41923022653073,3.9546542692715816,0.3760413538825141,-0.647455543871472,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,2.076422483200151,-31.3816923685587,-64.2552177396363,0.19498967484723254,-1.0450904078434438,-0.3047693479531216,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CHATEAU CARRERAS</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1624.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CIRCUNVALACION,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,0.3534419163600485,2.6653631592452203,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,2.6428988239083124,1.8289192919965909,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.1558255181761345,-31.41451436457093,-64.20343550824263,-0.4028345904491182,-1.371402623246609,-0.5232478739925088,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>CIRCUNVALACION</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CIUDAD AMPLIACION CABILDO,-0.07401120472184525,-0.19215803519741972,0.3001402786997929,1.950422028031524,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,-0.5693188796894105,-0.39148253966046764,-0.5490765103497621,2.8154322270033805,3.0308304668819903,-1.5994465661789496,0.45283334213210763,-0.4496412372007491,-0.18720741207696326,-0.41923022653073,3.9546542692715816,-0.7466367020719973,0.7851272986782023,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,-0.1567779816040197,-31.4849199270226,-64.2274587118079,-0.21563709323510938,0.29248731334451766,-0.2963393083631774,1,1.7854057149168137,Periferia Vulnerable,Media,<b>CIUDAD AMPLIACION CABILDO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 2593.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
CIUDAD AMPLIACION FERREYRA,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,0.23487737318831833,0.7230113441875463,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,2.839200277970605,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,1.8289192919965909,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,0.558405408280292,-31.4735017733638,-64.1192198232826,-0.2941392694861453,-0.8188401106261477,0.12727018103151874,1,-1.1394297778614841,Anillo Denso Residencial,Alta,<b>CIUDAD AMPLIACION FERREYRA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
CIUDAD DE JUAN PABLO II,-0.16686532110190855,-0.205849131416048,-0.06412511021652245,0.5293852633241276,0.23487737318831833,0.7230113441875463,-0.3185713204273574,-0.4889171865444709,-0.8461471185042483,-0.5825353958420731,-0.5309445267219236,-0.2853478608449372,0.3188888414377209,-0.957275726442669,0.24762382642103345,-0.4496412372007491,0.6456455781183512,-0.41923022653073,-0.27727181040083376,-0.8986820201834836,-0.06426927002454319,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.4385494825809967,-31.3635208249505,-64.1578281757511,-0.2397916090046589,0.19418983636239484,-0.3307619700221162,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>CIUDAD DE JUAN PABLO II</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2125.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
