barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,tamano_promedio_hogar,cluster_barrio,cluster_barrio_str,cluster_descripcion,categoria_infraestructura,tooltip_html
ANEXO LOS ALAMOS,-0.4358179436517186,-0.3867296525879228,-0.38191507125233626,-0.6732891524986384,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,-0.37882463385363385,-0.19473719256359964,-0.5454591245138511,-0.28378320797232354,-1.0337319105490443,-0.8077680909946332,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,0.3781612933016136,-0.6477192617689459,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.3092159883890762,-31.3667,-64.1595,-0.37812861149864163,2.404903394914468,1.8058900793160813,0.9881190562445024,-0.6046351081736687,0.3366680890801598,-0.3308196181243975,Cluster 2,Anillos Densos Poblacionales,Media,<b>ANEXO LOS ALAMOS</b><hr>Tipología: <span style='color:#38bdf8'>Anillos Densos Poblacionales</span><br>Pob: 757.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
APEADERO LA TABLADA,-0.4870204208247335,-0.39663060868262456,-0.38191507125233626,-0.6520144699404476,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,-0.8411254469062404,-0.38637100357240095,-0.3452953696105376,-0.28378320797232354,-1.0337319105490443,-1.2349599477828588,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,-0.4272796834636304,-0.6477192617689459,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.8310894975112567,-31.352,-64.2356,-0.347789885807505,-0.2588414814576065,0.04491445926997632,-0.23206863906173503,-0.6046351081736687,-1.342572203679605,1.0310544764877052,Cluster 4,Transición Urbana Mixta,Muy Baja,<b>APEADERO LA TABLADA</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
ARGUELLO,2.3749390522895046,1.8882900367279891,0.25835431290599215,-0.5633699592813196,4.18812325707071,1.0758257193341945,6.471821877007048,-0.48584923172746025,0.3608566670305366,-0.19473719256359964,2.6874887955911833,-0.28378320797232354,0.32441586554464696,2.263060328816375,2.5102887591580125,0.44271910167138745,-0.4167327248757193,-0.2757577768833604,-0.8859974968975503,-0.5645796573121187,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.5288109114662078,-31.3462,-64.2621,2.61933748678567,-0.7710152040742294,-0.6904684533735574,-0.5132162520016226,-0.9994065909190845,0.23279755550739079,0.35011742918165384,Cluster 3,Transición Urbana Mixta,Baja,<b>ARGUELLO</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 14865.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
ARGUELLO II,-0.0532936005692726,-0.16395814045713358,0.2888433311992459,1.6722445995418886,-0.15505647173124384,0.035111805461298766,-0.31679235383650955,-0.48584923172746025,-0.7486652842957191,-0.5780048145812022,-0.5454591245138511,-0.28378320797232354,-1.0337319105490443,0.49444476713758856,-0.44690291629477147,-0.20032228624137005,-0.4167327248757193,-0.2757577768833604,-0.869121590717707,-0.6477192617689459,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.8380692872423147,-31.3247,-64.2422,-0.19609625735182115,0.2029939216022207,-0.16778639549316574,-0.4468978690245851,0.5232834139560907,1.7735438035034627,-1.6926937127365,Cluster 0,Vulnerabilidad y Periferia NBI,Muy Baja,<b>ARGUELLO II</b><hr>Tipología: <span style='color:#38bdf8'>Vulnerabilidad y Periferia NBI</span><br>Pob: 2677.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
ARGUELLO NORTE,2.516194135229845,1.7370254297256014,3.7036133800436644,1.4240399696963304,2.016533392669733,3.157253547079986,0.3977986178312334,-0.48584923172746025,0.8231574800831432,-0.19473719256359964,-0.1875905930200481,2.831525786212739,0.32441586554464696,2.3105260906817344,0.12810657615438095,-0.14050448271460195,-0.4167327248757193,1.4702709366687996,-0.8445748180924805,-0.5683023261683945,0.8528028654224415,-0.49430000374546906,3.368976105584603,0.2968260885977624,-0.5476026530498254,-31.3308,-64.2488,1.4057884591401995,-0.32446957992906067,-0.420690205055333,-0.5072193769451884,1.0872426750209703,0.9425795349213113,-1.6926937127365,Cluster 0,Vulnerabilidad y Periferia NBI,Baja,<b>ARGUELLO NORTE</b><hr>Tipología: <span style='color:#38bdf8'>Vulnerabilidad y Periferia NBI</span><br>Pob: 15574.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
ARTURO CAPDEVILA,-0.22443339781292942,-0.24041552363288593,-0.3514260529590825,-0.6608789210063605,0.23977804906893374,0.7289210813765625,-0.31679235383650955,-0.48584923172746025,0.6382371548621005,-0.19473719256359964,-0.39988548458416856,-0.28378320797232354,-1.0337319105490443,0.09511324883555253,-0.44690291629477147,0.8838754026813025,-0.4167327248757193,-0.2757577768833604,0.4778825570915962,-0.6477192617689459,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,0.5750696798457297,-31.3762,-64.1312,-0.3113834149781408,1.0490662107308397,0.5929109031277704,0.267788534759872,1.65120193608585,0.8387090013485423,0.35011742918165384,Cluster 3,Transición Urbana Mixta,Alta,<b>ARTURO CAPDEVILA</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 1818.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
ATE,-0.3937801121983873,-0.328424022252457,-0.35904830753239597,-0.5899633124790581,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,0.17593634180949397,0.7634318624804068,0.6009332899323994,-0.28378320797232354,0.32441586554464696,-0.5549613158421811,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,1.0194457281356553,0.6341197144087047,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,0.1063499540600675,-31.4342,-64.2308,-0.29318017956345876,-0.29426260336857873,-0.18543554175111743,-0.0348772769119268,-0.6046351081736687,-0.4942961795019917,1.0310544764877052,Cluster 4,Transición Urbana Mixta,Alta,<b>ATE</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 968.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
AVENIDA,-0.3632977036090049,-0.31302253499403204,-0.37429281667902287,-0.7158385176150199,0.04236078866884495,-0.6586974704539651,0.7550941036651048,-0.48584923172746025,-0.5637449590746765,0.18853042945400297,-0.10873820472480336,-0.28378320797232354,-1.0337319105490443,-0.4032772507507106,3.286924956751673,1.2427822238419113,-0.4167327248757193,-0.2757577768833604,-0.35670771216610425,-0.6477192617689459,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,0.21319442763549334,-31.4281,-64.217,-0.30531566983991343,0.030195909390791347,0.032791923571315294,0.06989165789754204,-1.0276045539723284,-0.16537282318822347,1.0310544764877052,Cluster 4,Transición Urbana Mixta,Alta,<b>AVENIDA</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 1121.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
AYACUCHO,0.2812159681991789,0.2826849900371895,-0.29044801637257506,-0.7317945295336629,0.23977804906893374,0.035111805461298766,0.3977986178312334,-0.48584923172746025,2.4874404070725267,0.7634318624804068,0.5766710166107856,-0.28378320797232354,1.682563641638338,0.9969627242773615,1.4200110202284506,-0.07320945374698774,-0.4167327248757193,-0.2757577768833604,0.2968501089805509,-0.07815092675874105,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.01928626109897598,-31.3791,-64.171,0.010207077347908784,-0.08942260203732398,-0.016151041213873327,-0.40562525834206714,-0.6046351081736687,-0.4077374015246845,0.35011742918165384,Cluster 3,Transición Urbana Mixta,Alta,<b>AYACUCHO</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 4356.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BAJADA DE PIEDRA,-0.40951939506480045,-0.38287928077331657,-0.2066032160661273,1.1315130845212078,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,0.08347617919897267,-0.003103381554798346,-0.4302133262361858,-0.28378320797232354,0.32441586554464696,-0.6426697888542563,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,1.030184941159192,0.7482815593344975,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,0.11332974379112544,-31.4148,-64.1451,-0.25070596359586733,-0.657236455742135,-0.676447338726591,-0.16963058700356673,-0.6046351081736687,1.1676323576623113,-1.6926937127365,Cluster 0,Vulnerabilidad y Periferia NBI,Alta,<b>BAJADA DE PIEDRA</b><hr>Tipología: <span style='color:#38bdf8'>Vulnerabilidad y Periferia NBI</span><br>Pob: 889.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BAJADA SAN ROQUE,-0.4870204208247335,-0.39663060868262456,-0.38191507125233626,-0.6520144699404476,-0.35247373213133265,-0.31179283249633316,-0.31679235383650955,-0.48584923172746025,-0.6562051216851977,-0.19473719256359964,-0.5454591245138511,-0.28378320797232354,-1.0337319105490443,-1.2349599477828588,-0.44690291629477147,0.7343308938643821,-0.4167327248757193,-0.2757577768833604,0.18638963216703167,-0.6477192617689459,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,0.31144839077269393,-31.427,-64.205,-0.3720608663604143,0.6266746118374831,1.0148155175222626,1.501733766960282,-0.04067584710878904,-1.342572203679605,1.0310544764877052,Cluster 4,Transición Urbana Mixta,Alta,<b>BAJADA SAN ROQUE</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BAJO GALAN,-0.4252586779312136,-0.34107524392902033,-0.35904830753239597,-0.5651428494945022,-0.35247373213133265,-0.31179283249633316,-0.31679235383650955,-0.48584923172746025,1.655298943577835,2.488136161559619,-0.199721729680855,2.831525786212739,0.32441586554464696,-0.7386331769733503,-0.44690291629477147,0.15858453491923874,-0.4167327248757193,3.976094957602642,2.6410668946896796,0.8847794173979452,0.8528028654224415,-0.49430000374546906,3.368976105584603,0.2968260885977624,2.212098825230018,-31.3931,-64.2021,-0.2992479247016861,-0.41641147956364954,-0.20148071613894936,0.8075072898389535,-0.04067584710878904,-1.013648847365837,-1.0117566654304488,Cluster 1,Núcleo Consolidado (Alta Infraestructura),Muy Alta,<b>BAJO GALAN</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Consolidado (Alta Infraestructura)</span><br>Pob: 810.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
BAJO GENERAL PAZ,-0.34297609788274996,-0.2739687637315974,-0.3514260529590825,-0.6254211167427093,0.23977804906893374,0.3820164434189307,0.040503131997361934,-0.48584923172746025,2.02513959401992,1.3383332955068108,-0.41201662124497546,-0.28378320797232354,0.32441586554464696,-0.31350504896188003,0.48655405196683954,1.6839385248518262,-0.4167327248757193,-0.2757577768833604,2.6410668946896796,0.3673284463756022,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,2.3758554304586856,-31.415,-64.1586,-0.31745116011636815,0.37477580308046315,0.48093839067083,1.1694363373625731,-0.04067584710878904,-0.6674137354566068,-1.0117566654304488,Cluster 1,Núcleo Consolidado (Alta Infraestructura),Muy Alta,<b>BAJO GENERAL PAZ</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Consolidado (Alta Infraestructura)</span><br>Pob: 1223.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
BARRANCAS DEL SUR,-0.4870204208247335,-0.39663060868262456,-0.4047818349722766,-0.9179480019178317,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,-0.7486652842957191,-0.38637100357240095,-0.5454591245138511,-0.28378320797232354,-1.0337319105490443,-1.2349599477828588,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,-0.12044502564829934,-0.6477192617689459,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.6324339436272991,-31.463,-64.1844,-0.32958665039282287,-0.5355657587156226,-0.25817621162971727,-0.19573463136686872,-0.6046351081736687,-1.342572203679605,1.0310544764877052,Cluster 4,Transición Urbana Mixta,Baja,<b>BARRANCAS DEL SUR</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BELLA VISTA,0.33122305680006114,0.24363121877475485,0.4946442046787086,0.6156020324850828,0.4371953094690225,1.0758257193341945,-0.31679235383650955,-0.48584923172746025,-0.19390430863259123,0.18853042945400297,0.9648673897566059,-0.28378320797232354,-1.0337319105490443,1.0547471300264926,-0.44690291629477147,0.05390337874739457,-0.4167327248757193,-0.2757577768833604,-0.7417852077243446,-0.6477192617689459,0.8528028654224415,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.6286755953105757,-31.4311,-64.2018,-0.08687684486372885,0.39946379507049923,0.26361111364285233,-0.4465451116683243,2.2151611971507297,0.18086228872100588,0.35011742918165384,Cluster 3,Transición Urbana Mixta,Baja,<b>BELLA VISTA</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 4607.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BELLA VISTA OESTE,-0.2224410835260417,-0.2140129740470146,-0.19135870691950044,0.014592250216194898,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,-0.6562051216851977,-0.5780048145812022,-0.3574265062713445,-0.28378320797232354,0.32441586554464696,0.10130443516581598,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,-0.7049650487865049,0.031047359692017166,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-1.0109533098115968,-31.4326,-64.2076,-0.2992479247016861,0.7766913714935039,0.5398488949346207,-0.4380789351180642,-0.6046351081736687,0.2847328222937749,0.35011742918165384,Cluster 3,Transición Urbana Mixta,Muy Baja,<b>BELLA VISTA OESTE</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 1828.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
BETANIA,-0.18976712922108277,-0.24261573609837522,0.09066471229309661,1.4825453467313545,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,-0.10144414602206994,-0.38637100357240095,-0.45447559955779954,-0.28378320797232354,4.398859193825721,0.18901290817789204,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,-0.2707940079778116,1.8439870926983555,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-0.7296140929597217,-31.4568,-64.091,0.1558329606653652,-0.9343372990953909,-0.8828141413087496,-0.4867594502820598,-0.6046351081736687,1.5138674695715415,-1.6926937127365,Cluster 0,Vulnerabilidad y Periferia NBI,Baja,<b>BETANIA</b><hr>Tipología: <span style='color:#38bdf8'>Vulnerabilidad y Periferia NBI</span><br>Pob: 1992.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BH_CAMINO A 60 CUADRAS,-0.2648773778367505,-0.2745188168479697,0.27359882205261904,2.8210774576841877,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,-1.0260457721272829,-0.7696386255900036,-0.5454591245138511,-0.28378320797232354,0.32441586554464696,-0.026646748992975713,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,-1.0409489990942924,0.12039141224263762,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,-3.3689761055846037,-1.228937512181561,-31.4989,-64.1435,-0.23250272818118525,-0.21654254917220114,-0.3452107804869365,-0.5223879432644044,-0.6046351081736687,0.9598912905167732,-1.6926937127365,Cluster 0,Vulnerabilidad y Periferia NBI,Muy Baja,<b>BH_CAMINO A 60 CUADRAS</b><hr>Tipología: <span style='color:#38bdf8'>Vulnerabilidad y Periferia NBI</span><br>Pob: 1615.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
BIALET MASSE,-0.17004321778089415,-0.1815598401810478,-0.25233674350600793,-0.31871110986212636,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,1.9142459730061934,-0.19390430863259123,-0.38637100357240095,0.2915893050818238,-0.28378320797232354,0.32441586554464696,0.23957426320838193,-0.44690291629477147,-0.7611141943048213,2.201124171075367,-0.2757577768833604,-0.38125448479133073,-0.0545740240023273,-1.1726039399558572,2.0230629019273323,-0.2968260885977624,0.2968260885977624,0.05534379833310537,-31.4525,-64.1651,-0.27497694414877677,0.6181351288523088,0.3679292977536083,-0.1205973144833103,-0.6046351081736687,0.45785037824839,0.35011742918165384,Cluster 3,Transición Urbana Mixta,Alta,<b>BIALET MASSE</b><hr>Tipología: <span style='color:#38bdf8'>Transición Urbana Mixta</span><br>Pob: 2091.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BOEDO,-0.05588360914222666,-0.19476111497398346,0.7690453693179922,3.8972218170860016,-0.5498909925314214,-0.6586974704539651,-0.31679235383650955,-0.48584923172746025,-0.47128479646415516,-0.5780048145812022,-0.3149675279585204,-0.28378320797232354,0.32441586554464696,0.4892854451957019,-0.44690291629477147,-0.7611141943048213,-0.4167327248757193,-0.2757577768833604,-0.695760009052045,-0.1823856547344648,-1.1726039399558572,-0.49430000374546906,-0.2968260885977624,0.2968260885977624,-1.0050473338853168,-31.432,-64.1082,-0.2689091990105494,1.0468924879271009,0.23861861317680078,-0.4553640455748452,-0.6046351081736687,2.466014027321923,-1.6926937127365,Cluster 0,Vulnerabilidad y Periferia NBI,Muy Baja,<b>BOEDO</b><hr>Tipología: <span style='color:#38bdf8'>Vulnerabilidad y Periferia NBI</span><br>Pob: 2664.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
