barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,tamano_promedio_hogar,cluster_barrio,cluster_barrio_str,cluster_descripcion,categoria_infraestructura,tooltip_html
ALTA CORDOBA,6.271416893712309,6.370258204315479,2.4174328517758754,-0.3959824667676401,5.938295231379316,3.8364877881889075,6.794733505553362,-0.4889171865444709,1.8298591900391827,0.9458874536107709,2.7388565208316336,2.8154322270033805,-1.0370819712844137,3.123650657165689,1.8038806121176127,-0.05215017042366905,-0.41923022653073,0.5101895711230681,-0.9048252653597054,-0.647455543871472,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,-0.6783778975346832,-31.3904,-64.1842,2.4836300440120502,0.06745442088110336,0.2585576698043527,-0.5155203377017267,-0.7916554745946704,-0.9120717130323523,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Baja,<b>ALTA CORDOBA</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 34575.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
ALTAMIRA,0.6223946681286294,0.5296365574486623,-0.13242487063833155,-0.5849785734915849,-0.15846178944554357,-0.31481413714624074,0.037093920871678586,1.901887855657992,0.5379940755699403,-0.009376827297256658,0.0009269930280080778,-0.2853478608449372,-1.0370819712844137,1.3355436207686895,1.4097002226328827,-0.5173473361183492,0.47518409786460436,-0.2772718104008337,-0.6145569307832313,-0.647455543871472,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.5385676107903817,-31.4252,-64.1313,0.03194669340277324,0.3147407561250296,0.2609082950304897,-0.4600225770679274,-0.6057028633350752,-0.09851337333575402,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Baja,<b>ALTAMIRA</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 6103.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
ALTO ALBERDI,5.457356125534105,5.023601980251203,2.5464435103504037,-0.2372970564050826,7.3149823005978325,4.528371442411432,8.573059712048542,1.901887855657992,3.3985525433232633,1.9011517345187983,1.681157475874383,5.916212314851698,1.6748596541598555,2.993719004001892,1.8745355875912908,0.21796431288291954,-0.23925661247557123,1.514881678584598,-0.800390097363937,-0.5657351742878258,0.8460434230488473,2.0102828441296667,3.3503731135501913,0.29027091864054483,-0.2756167253366761,-31.4078,-64.2199,1.9401534391971855,0.1908558978533988,0.24535172669362548,-0.5070902981117824,-0.819830112664306,-0.44470841150451945,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Media,<b>ALTO ALBERDI</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 30472.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
ALTO DE DON BOSCO,-0.4545543568948397,-0.39204803998939236,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-0.9341354952115856,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-1.0430482818246931,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.387,-64.2658,0.09837161176903442,-1.2096290258455946,-1.0322185249738562,-0.5232478739925088,-0.6057028633350752,-0.16775238096950712,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Muy Baja,<b>ALTO DE DON BOSCO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 675.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
ALTO DE SANTA ANA,-0.28928196598759026,-0.2759475440554247,-0.25384666694377,-0.08217761032033552,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.47704280008446465,-0.39148253966046764,-0.16830485416515198,-0.2853478608449372,-1.0370819712844137,-0.10607900719152183,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-0.4317953867906364,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.8375465316743496,-31.4064,-64.2489,-0.022400967078713176,-0.8952521511667587,-0.8049914197806264,-0.48215143099153085,-0.6057028633350752,0.49001819155114645,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Muy Baja,<b>ALTO DE SANTA ANA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 1508.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
ALTO HERMOSO,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.2924906408745728,-0.20042968347886214,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,1.414249788663977,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.3594446156057091,-31.3303,-64.3053,-0.08882588544497436,-1.1801308312454144,-0.9619174186736521,-0.32303443373133406,-0.6057028633350752,-1.3448155107433089,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Alta,<b>ALTO HERMOSO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
ALTO PALERMO,-0.4053496114626694,-0.33783129896362446,-0.40562391232556805,-0.9237451798835615,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,1.2762027124095074,1.7100988783371929,0.4058746273830697,-0.2853478608449372,-1.0370819712844137,-0.6113687694951725,-0.4496412372007491,0.045391170770376896,-0.41923022653073,-0.2772718104008337,2.6428988239083124,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.5591244222462348,-31.3757,-64.2247,-0.24583023794704628,-0.6652282970571206,-0.5203426756720669,0.1785529218703459,-0.04221010194236202,-0.5312571710467104,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>ALTO PALERMO</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 923.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
ALTO VERDE,0.19641648892351002,0.19666909741162295,-0.3828573255182983,-0.8827365906887432,0.6282165358221802,0.031127689965021584,1.1040896447687865,-0.4889171865444709,-0.38476672047951876,-0.39148253966046764,3.028968258877051,-0.2853478608449372,-1.0370819712844137,0.8880012598711695,2.030720270217316,0.37553109481176283,-0.41923022653073,-0.2772718104008337,-0.771209682776884,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.4901717423019696,-31.3735,-64.2141,0.14064201436574614,-0.4970275186760547,-0.3930987615211168,-0.4691551199570336,-0.8310999678921603,-0.35815965196232846,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Baja,<b>ALTO VERDE</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 3956.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
ALTOS DE VELEZ SARSFIELD,-0.25555290661876384,-0.21023028220600903,-0.3525018764419387,-0.6937404839647985,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,-0.10793848166468102,-0.009376827297256658,0.478402561894424,-0.2853478608449372,0.3188888414377209,0.004259777638051034,-0.4496412372007491,-0.3147614736384079,-0.41923022653073,-0.2772718104008337,-0.1277047505676634,0.09050415721721074,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.4165024758251646,-31.4483,-64.2141,-0.2760233826589832,0.21808239926904813,0.2383488223740928,-0.26894167969585875,-0.04221010194236202,-0.3408499000538898,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Media,<b>ALTOS DE VELEZ SARSFIELD</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 1678.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
ALTOS DE VILLA CABRERA,-0.35753370965156844,-0.28909099642530783,-0.36767960098011854,-0.700872412520419,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,0.6302701551748863,1.7100988783371929,0.49653454552226256,-0.2853478608449372,-1.0370819712844137,-0.37316073869488026,-0.4496412372007491,-0.11967879125031615,-0.41923022653073,-0.2772718104008337,1.3313159787849846,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.6266973560361623,-31.3812,-64.2196,-0.2639461247742084,-0.3646824930543284,-0.22489302629989263,0.005034606977327778,-0.04221010194236202,-0.6351156824973401,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Alta,<b>ALTOS DE VILLA CABRERA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 1164.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
ALTOS SAN MARTIN,-0.33471699301971525,-0.2671852424755026,-0.3828573255182983,-0.8025023944380121,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.38476672047951876,-0.39148253966046764,0.520710523692714,-0.2853478608449372,-1.0370819712844137,-0.2751963970237637,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-0.20295950397637896,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6891325349765526,-31.3772,-64.2144,-0.2699847537165958,-0.2149397191034379,-0.08294682196139196,-0.361672115185245,-0.6057028633350752,-0.6351156824973401,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Baja,<b>ALTOS SAN MARTIN</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 1279.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
ALTOS SUD DE SAN VICENTE,-0.3855089883045362,-0.35754647751844915,-0.2462578046746801,0.4384531742399653,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.6615949592943564,-0.39148253966046764,-0.5067685485514721,-0.2853478608449372,-1.0370819712844137,-0.5061860026482898,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-0.4425460658490243,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.8445370460115648,-31.4371,-64.1409,-0.3545255589100192,1.1723168686260903,0.6992346045598439,-0.20536513112169624,-0.6057028633350752,0.7669742220861587,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Muy Baja,<b>ALTOS SUD DE SAN VICENTE</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 1023.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
AMEGHINO NORTE,0.16169539839677696,0.04387646361173153,0.5353950090415799,1.2693228509697607,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,1.901887855657992,0.5379940755699403,0.5637817412475599,-0.07160094148334624,-0.2853478608449372,0.3188888414377209,0.8415970980269568,-0.4496412372007491,-0.569869596761297,1.0205586859105402,-0.2772718104008337,-0.3519331994997546,-0.32057406553688766,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.21485302379011423,-31.4292,-64.2372,-0.08882588544497436,0.07499158854851726,-0.11643234890964714,-0.39539227354502177,-0.04221010194236202,0.8189034778114732,1.7854057149168137,Cluster 4,Area de Transición (Estrato 4),Media,<b>AMEGHINO NORTE</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 4)</span><br>Pob: 3781.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
AMEGHINO SUD,0.0958245295117748,0.09042619075506762,-0.2690243914819498,-0.6295531269642134,0.23487737318831833,0.7230113441875463,-0.3185713204273574,-0.4889171865444709,0.9993744735946698,0.7548345974291654,1.5240136177664487,-0.2853478608449372,0.3188888414377209,0.7467263671454564,-0.4496412372007491,0.10541661150517423,-0.41923022653073,-0.2772718104008337,-0.06320067621733581,-0.28838119267060286,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.1659194234296087,-31.4344,-64.2376,-0.08278725650258698,-0.07690551440311456,-0.049069524142113824,-0.3915285053996307,1.6482681822357772,-0.20237188478638365,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Media,<b>AMEGHINO SUD</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 3449.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
